antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski,algorithm,context,context_n,support_count,rule_str,normalized_rule
"frozenset({'bureau_debt_moderate', 'credit_small'})",frozenset({'income_q1'}),0.09309904422394072,0.320088139113837,0.041442225372275474,0.44514125486176015,1.3906833789409765,1.0,0.011642325553357473,1.225378291040122,0.3097681852395448,0.11148026216436618,0.1839254805541048,0.2873062741296427,fpgrowth,Portfolio-wide,356255,14764,"{bureau_debt_moderate, credit_small} -> {income_q1}","{bureau_debt_moderate, credit_small} -> {income_q1}"
"frozenset({'credit_file_established', 'repayment_clean_observed'})",frozenset({'bureau_debt_moderate'}),0.18038483670404626,0.29571234087942627,0.06965516273455812,0.38614754991208006,1.305821558761147,1.0,0.016313140413651547,1.1473240173916406,0.28574213060590403,0.17137786003853672,0.12840663592711243,0.31084897927691635,fpgrowth,Portfolio-wide,356255,24815,"{credit_file_established, repayment_clean_observed} -> {bureau_debt_moderate}","{credit_file_established, repayment_clean_observed} -> {bureau_debt_moderate}"
"frozenset({'bureau_debt_moderate', 'repayment_clean_observed'})",frozenset({'credit_file_established'}),0.12840802234354606,0.40597886345454803,0.06965516273455812,0.5424517990643991,1.3361577360175307,1.0,0.017524219765079077,1.2982700736901365,0.28865039453166147,0.1498825220610885,0.22974424176808522,0.35701258574272005,fpgrowth,Portfolio-wide,356255,24815,"{bureau_debt_moderate, repayment_clean_observed} -> {credit_file_established}","{bureau_debt_moderate, repayment_clean_observed} -> {credit_file_established}"
"frozenset({'credit_large', 'bureau_debt_moderate'})",frozenset({'leverage_3_to_6x'}),0.09611654573269147,0.3596637240179085,0.0484456358507249,0.5040301384264938,1.4013927587576136,1.0,0.013876001072767472,1.29107900619318,0.31688174991109463,0.11893325982841195,0.22545406191015616,0.3193635848065413,fpgrowth,Portfolio-wide,356255,17259,"{bureau_debt_moderate, credit_large} -> {leverage_3_to_6x}","{bureau_debt_moderate, credit_large} -> {leverage_3_to_6x}"
"frozenset({'bureau_debt_moderate', 'leverage_3_to_6x'})",frozenset({'credit_large'}),0.10513255954302396,0.3220389889264712,0.0484456358507249,0.46080525444545306,1.4308989603450324,1.0,0.014588852672237432,1.2573583416067318,0.33651759110623036,0.12791740474196395,0.20468177852772104,0.3056196622969891,fpgrowth,Portfolio-wide,356255,17259,"{bureau_debt_moderate, leverage_3_to_6x} -> {credit_large}","{bureau_debt_moderate, leverage_3_to_6x} -> {credit_large}"
"frozenset({'external_score_weak', 'credit_large'})",frozenset({'bureau_debt_moderate'}),0.08309778108377426,0.29571234087942627,0.03023396162860872,0.36383596811241725,1.2303712690190625,1.0,0.005660922262439725,1.107085002952555,0.20420628745917738,0.08673559775168703,0.09672699265816362,0.2330385452385644,fpgrowth,Portfolio-wide,356255,10771,"{credit_large, external_score_weak} -> {bureau_debt_moderate}","{credit_large, external_score_weak} -> {bureau_debt_moderate}"
"frozenset({'credit_large', 'credit_file_established'})",frozenset({'bureau_debt_moderate'}),0.13490617675541397,0.29571234087942627,0.05148840016280473,0.3816608060589667,1.2906488952200512,1.0,0.011594978835367621,1.1389988957868595,0.260313895542715,0.13580667372489208,0.1220360233017033,0.2778886570233513,fpgrowth,Portfolio-wide,356255,18343,"{credit_file_established, credit_large} -> {bureau_debt_moderate}","{credit_file_established, credit_large} -> {bureau_debt_moderate}"
"frozenset({'credit_large', 'bureau_debt_moderate'})",frozenset({'credit_file_established'}),0.09611654573269147,0.40597886345454803,0.05148840016280473,0.5356871678056188,1.3194952152123367,1.0,0.012467114167069561,1.2793554159122815,0.26788235125528986,0.1142645345758763,0.21835637887465306,0.33125624500132145,fpgrowth,Portfolio-wide,356255,18343,"{bureau_debt_moderate, credit_large} -> {credit_file_established}","{bureau_debt_moderate, credit_large} -> {credit_file_established}"
"frozenset({'bureau_debt_moderate', 'external_score_strong'})",frozenset({'credit_file_established'}),0.07311897376878922,0.40597886345454803,0.04253694684986877,0.5817497792621596,1.432955830044808,1.0,0.012852188982252814,1.4202530138478635,0.32597687822313237,0.09743645797835744,0.29590010353808743,0.3432630195055198,fpgrowth,Portfolio-wide,356255,15154,"{bureau_debt_moderate, external_score_strong} -> {credit_file_established}","{bureau_debt_moderate, external_score_strong} -> {credit_file_established}"
"frozenset({'leverage_under_3x', 'bureau_debt_moderate'})",frozenset({'burden_under_20pct'}),0.1456176053669422,0.6564820142875187,0.13702544525690868,0.9409950459741312,1.4333904440556458,1.0,0.04143010636989346,5.821849900296117,0.35388531038088744,0.20603032042408076,0.8282332905990694,0.5748609649966862,fpgrowth,Portfolio-wide,356255,48816,"{bureau_debt_moderate, leverage_under_3x} -> {burden_under_20pct}","{bureau_debt_moderate, leverage_under_3x} -> {burden_under_20pct}"
"frozenset({'bureau_debt_moderate', 'burden_under_20pct'})",frozenset({'leverage_under_3x'}),0.21010792830977812,0.47446632327967325,0.13702544525690868,0.6521669427670603,1.3745273600433003,1.0,0.037336309019859085,1.5108790432428136,0.34495496935555114,0.25025247735393485,0.3381336484397251,0.47048301939543336,fpgrowth,Portfolio-wide,356255,48816,"{burden_under_20pct, bureau_debt_moderate} -> {leverage_under_3x}","{burden_under_20pct, bureau_debt_moderate} -> {leverage_under_3x}"
"frozenset({'leverage_under_3x', 'bureau_debt_moderate'})",frozenset({'credit_file_established'}),0.1456176053669422,0.40597886345454803,0.07601858219533761,0.5220425236617383,1.2858859676082235,1.0,0.016900912269493515,1.2428326074034446,0.26021845335388455,0.15984465285934354,0.19538641483729355,0.35464507951990065,fpgrowth,Portfolio-wide,356255,27082,"{bureau_debt_moderate, leverage_under_3x} -> {credit_file_established}","{bureau_debt_moderate, leverage_under_3x} -> {credit_file_established}"
"frozenset({'leverage_under_3x', 'credit_file_established'})",frozenset({'bureau_debt_moderate'}),0.1903439951719976,0.29571234087942627,0.07601858219533761,0.39937473271298163,1.3505514566124335,1.0,0.019731513810683984,1.1725907940932807,0.3205827124908793,0.18539410451950328,0.14718757384304584,0.32822204632497654,fpgrowth,Portfolio-wide,356255,27082,"{credit_file_established, leverage_under_3x} -> {bureau_debt_moderate}","{credit_file_established, leverage_under_3x} -> {bureau_debt_moderate}"
"frozenset({'external_score_weak', 'burden_under_20pct'})",frozenset({'bureau_debt_moderate'}),0.22356458154973263,0.29571234087942627,0.08354689758740229,0.37370363860080863,1.263740422497898,1.0,0.01743609183960146,1.124527783535488,0.26879023195872903,0.19174005192261856,0.11073784512817976,0.3281156186720168,fpgrowth,Portfolio-wide,356255,29764,"{burden_under_20pct, external_score_weak} -> {bureau_debt_moderate}","{burden_under_20pct, external_score_weak} -> {bureau_debt_moderate}"
"frozenset({'external_score_weak', 'leverage_under_3x'})",frozenset({'bureau_debt_moderate'}),0.17040883636720888,0.29571234087942627,0.06180685183365847,0.3626974583669637,1.2265212107426047,1.0,0.011414855924972024,1.1051072498720838,0.22262282714406675,0.15286832038545115,0.09511045184460575,0.28585375533465557,fpgrowth,Portfolio-wide,356255,22019,"{external_score_weak, leverage_under_3x} -> {bureau_debt_moderate}","{external_score_weak, leverage_under_3x} -> {bureau_debt_moderate}"
"frozenset({'leverage_under_3x', 'bureau_debt_moderate'})",frozenset({'external_score_weak'}),0.1456176053669422,0.33316585030385537,0.06180685183365847,0.42444628640823484,1.2739789687962602,1.0,0.013292038522369917,1.1585958598629142,0.25171127958398515,0.14822618646920227,0.1368862649670433,0.30498002656609635,fpgrowth,Portfolio-wide,356255,22019,"{bureau_debt_moderate, leverage_under_3x} -> {external_score_weak}","{bureau_debt_moderate, leverage_under_3x} -> {external_score_weak}"
"frozenset({'external_score_weak', 'credit_file_established'})",frozenset({'bureau_debt_moderate'}),0.12446983200235787,0.29571234087942627,0.05928618545704622,0.4763096768373813,1.6107196453853503,1.0,0.02247892006676005,1.3448552092146933,0.43306274032712966,0.1642749920277512,0.25642552956765186,0.33839784025069664,fpgrowth,Portfolio-wide,356255,21121,"{credit_file_established, external_score_weak} -> {bureau_debt_moderate}","{credit_file_established, external_score_weak} -> {bureau_debt_moderate}"
"frozenset({'external_score_weak', 'bureau_debt_moderate'})",frozenset({'credit_file_established'}),0.11671134440218382,0.40597886345454803,0.05928618545704622,0.5079727747180067,1.2512296093337814,1.0,0.011903846504395306,1.2072932269245942,0.22731660295765616,0.1279362771821431,0.17170081161860232,0.3270027322895858,fpgrowth,Portfolio-wide,356255,21121,"{bureau_debt_moderate, external_score_weak} -> {credit_file_established}","{bureau_debt_moderate, external_score_weak} -> {credit_file_established}"
"frozenset({'external_score_weak', 'repayment_some_late'})",frozenset({'bureau_debt_moderate'}),0.1562700874373693,0.29571234087942627,0.05724270536553873,0.36630622215835607,1.2387248400556734,1.0,0.01103171200000163,1.1114006224258222,0.2284122112227593,0.14501379526125663,0.10023444307838446,0.2799409306123487,fpgrowth,Portfolio-wide,356255,20393,"{external_score_weak, repayment_some_late} -> {bureau_debt_moderate}","{external_score_weak, repayment_some_late} -> {bureau_debt_moderate}"
"frozenset({'bureau_debt_moderate', 'repayment_some_late'})",frozenset({'external_score_weak'}),0.1376654362745786,0.33316585030385537,0.05724270536553873,0.41581029279830356,1.2480579639812257,1.0,0.011377283231667527,1.141468501542624,0.23048497798185635,0.13840494628180502,0.12393552809511431,0.2938123684528706,fpgrowth,Portfolio-wide,356255,20393,"{bureau_debt_moderate, repayment_some_late} -> {external_score_weak}","{bureau_debt_moderate, repayment_some_late} -> {external_score_weak}"
"frozenset({'external_score_weak', 'previous_deep'})",frozenset({'bureau_debt_moderate'}),0.13847384598110904,0.29571234087942627,0.05236979130117472,0.3781926538555096,1.2789207671576812,1.0,0.011421366155523832,1.13264608964095,0.25314464531269265,0.13715961889078396,0.11711168285849906,0.2776448655944721,fpgrowth,Portfolio-wide,356255,18657,"{external_score_weak, previous_deep} -> {bureau_debt_moderate}","{external_score_weak, previous_deep} -> {bureau_debt_moderate}"
"frozenset({'previous_deep', 'bureau_debt_moderate'})",frozenset({'external_score_weak'}),0.12351545943214833,0.33316585030385537,0.05236979130117472,0.42399381860327706,1.2726208830124226,1.0,0.011218658233791673,1.1576857527451847,0.2444082234370314,0.12952831891584168,0.13620773372330908,0.2905910858257514,fpgrowth,Portfolio-wide,356255,18657,"{bureau_debt_moderate, previous_deep} -> {external_score_weak}","{bureau_debt_moderate, previous_deep} -> {external_score_weak}"
"frozenset({'bureau_debt_moderate', 'credit_small'})",frozenset({'burden_under_20pct'}),0.09309904422394072,0.6564820142875187,0.08398759315658727,0.902131636867971,1.374190940854726,1.0,0.02286974507621188,3.510000317968531,0.3002522898854105,0.12618452182640927,0.7150997409086373,0.515033750021372,fpgrowth,Portfolio-wide,356255,29921,"{bureau_debt_moderate, credit_small} -> {burden_under_20pct}","{bureau_debt_moderate, credit_small} -> {burden_under_20pct}"
"frozenset({'leverage_under_3x', 'bureau_debt_moderate'})",frozenset({'credit_small'}),0.1456176053669422,0.334033206551487,0.0839286466154861,0.5763633209322051,1.7254671380803752,1.0,0.03528753096441738,1.5720234492300365,0.49210611482013306,0.2120898296188058,0.3638771734036212,0.4138108568594102,fpgrowth,Portfolio-wide,356255,29900,"{bureau_debt_moderate, leverage_under_3x} -> {credit_small}","{bureau_debt_moderate, leverage_under_3x} -> {credit_small}"
"frozenset({'bureau_debt_moderate', 'credit_small'})",frozenset({'leverage_under_3x'}),0.09309904422394072,0.47446632327967325,0.0839286466154861,0.9014984774022372,1.9000262677670607,1.0,0.03975628540170125,5.335284804341317,0.5223188748435459,0.17353654714506264,0.8125685813086678,0.5391945534658659,fpgrowth,Portfolio-wide,356255,29900,"{bureau_debt_moderate, credit_small} -> {leverage_under_3x}","{bureau_debt_moderate, credit_small} -> {leverage_under_3x}"
"frozenset({'bureau_debt_moderate', 'credit_small'})",frozenset({'external_score_weak'}),0.09309904422394072,0.33316585030385537,0.041363629984140574,0.4442970422407815,1.333561173318249,1.0,0.010346207752795128,1.1999830851810551,0.27580535283617325,0.10746556011755869,0.16665492009904578,0.2842251564454337,fpgrowth,Portfolio-wide,356255,14736,"{bureau_debt_moderate, credit_small} -> {external_score_weak}","{bureau_debt_moderate, credit_small} -> {external_score_weak}"
"frozenset({'credit_file_established', 'credit_small'})",frozenset({'bureau_debt_moderate'}),0.1310774585619851,0.29571234087942627,0.04989403657492526,0.38064543760841163,1.2872152595201158,1.0,0.011132814467034652,1.1371316236067157,0.25678832036265953,0.1323815269119914,0.12059432765730863,0.2746851712242573,fpgrowth,Portfolio-wide,356255,17775,"{credit_file_established, credit_small} -> {bureau_debt_moderate}","{credit_file_established, credit_small} -> {bureau_debt_moderate}"
"frozenset({'bureau_debt_moderate', 'credit_small'})",frozenset({'credit_file_established'}),0.09309904422394072,0.40597886345454803,0.04989403657492526,0.5359242620677179,1.3200792216310002,1.0,0.012097792412185102,1.2800090329913596,0.26736073560325685,0.11107708843673447,0.21875551326148313,0.3294111879507238,fpgrowth,Portfolio-wide,356255,17775,"{bureau_debt_moderate, credit_small} -> {credit_file_established}","{bureau_debt_moderate, credit_small} -> {credit_file_established}"
"frozenset({'credit_file_established', 'previous_two_to_four'})",frozenset({'bureau_debt_moderate'}),0.15945039367868521,0.29571234087942627,0.0625142103268726,0.39206055804946743,1.3258173699599713,1.0,0.015362761158002523,1.1584832477078875,0.29236621141723307,0.15921162685958976,0.13680236466211654,0.3017313298178119,fpgrowth,Portfolio-wide,356255,22271,"{credit_file_established, previous_two_to_four} -> {bureau_debt_moderate}","{credit_file_established, previous_two_to_four} -> {bureau_debt_moderate}"
"frozenset({'bureau_debt_moderate', 'previous_two_to_four'})",frozenset({'credit_file_established'}),0.11249807020252348,0.40597886345454803,0.0625142103268726,0.5556914017665552,1.3687692926623714,1.0,0.016842371645222162,1.336956203204842,0.30356744170379485,0.13710377433990603,0.2520323421194488,0.3548376528717725,fpgrowth,Portfolio-wide,356255,22271,"{bureau_debt_moderate, previous_two_to_four} -> {credit_file_established}","{bureau_debt_moderate, previous_two_to_four} -> {credit_file_established}"
"frozenset({'credit_file_established', 'repayment_some_late'})",frozenset({'bureau_debt_moderate'}),0.18242831679555374,0.29571234087942627,0.07263617352738909,0.39816282254466007,1.346453182713152,1.0,0.018689868925082335,1.1702295662398428,0.31472225691666245,0.1791254508074732,0.14546681364992414,0.3218970051555183,fpgrowth,Portfolio-wide,356255,25877,"{credit_file_established, repayment_some_late} -> {bureau_debt_moderate}","{credit_file_established, repayment_some_late} -> {bureau_debt_moderate}"
"frozenset({'bureau_debt_moderate', 'repayment_some_late'})",frozenset({'credit_file_established'}),0.1376654362745786,0.40597886345454803,0.07263617352738909,0.5276282521817144,1.2996446359104254,1.0,0.016746916171661158,1.257528925658702,0.26736594862696056,0.15421426826143184,0.20478966360460182,0.35327219899311946,fpgrowth,Portfolio-wide,356255,25877,"{bureau_debt_moderate, repayment_some_late} -> {credit_file_established}","{bureau_debt_moderate, repayment_some_late} -> {credit_file_established}"
"frozenset({'credit_file_established', 'previous_outcome_mixed'})",frozenset({'bureau_debt_moderate'}),0.13289918737982626,0.29571234087942627,0.051819623584230395,0.38991678283276304,1.3185678408725854,1.0,0.012519693783168466,1.1544124462081593,0.27863127321956516,0.1375284950161658,0.13375847316559186,0.28257668869495084,fpgrowth,Portfolio-wide,356255,18461,"{credit_file_established, previous_outcome_mixed} -> {bureau_debt_moderate}","{credit_file_established, previous_outcome_mixed} -> {bureau_debt_moderate}"
"frozenset({'previous_outcome_mixed', 'bureau_debt_moderate'})",frozenset({'credit_file_established'}),0.09729547655471502,0.40597886345454803,0.051819623584230395,0.5326005423807051,1.311892293723644,1.0,0.012319716593278567,1.2709067733435255,0.2633666894333609,0.11478365758271,0.21316022467235643,0.3301208641435026,fpgrowth,Portfolio-wide,356255,18461,"{bureau_debt_moderate, previous_outcome_mixed} -> {credit_file_established}","{bureau_debt_moderate, previous_outcome_mixed} -> {credit_file_established}"
"frozenset({'external_score_weak', 'previous_outcome_mixed'})",frozenset({'bureau_debt_moderate'}),0.11273666334507586,0.29571234087942627,0.040569255168348514,0.3598585763015711,1.2169210633258616,1.0,0.007231632547640324,1.100206349796173,0.2009031658010886,0.11027857682417842,0.0910795959455581,0.24852509826763525,fpgrowth,Portfolio-wide,356255,14453,"{external_score_weak, previous_outcome_mixed} -> {bureau_debt_moderate}","{external_score_weak, previous_outcome_mixed} -> {bureau_debt_moderate}"
"frozenset({'previous_outcome_mixed', 'bureau_debt_moderate'})",frozenset({'external_score_weak'}),0.09729547655471502,0.33316585030385537,0.040569255168348514,0.4169695920604697,1.2515376101127509,1.0,0.00815372499127806,1.1437382006416827,0.2226452357842417,0.10405252661967876,0.12567404023144443,0.26936927013126943,fpgrowth,Portfolio-wide,356255,14453,"{bureau_debt_moderate, previous_outcome_mixed} -> {external_score_weak}","{bureau_debt_moderate, previous_outcome_mixed} -> {external_score_weak}"
"frozenset({'previous_deep', 'bureau_debt_moderate'})",frozenset({'previous_outcome_mixed'}),0.12351545943214833,0.3234901966288192,0.053324163871384264,0.43172056450696544,1.3345707814519414,1.0,0.013368123612979656,1.1904527264553335,0.2860237774364526,0.1354500146166516,0.15998344346055757,0.2982803438613616,fpgrowth,Portfolio-wide,356255,18997,"{bureau_debt_moderate, previous_deep} -> {previous_outcome_mixed}","{bureau_debt_moderate, previous_deep} -> {previous_outcome_mixed}"
"frozenset({'previous_outcome_mixed', 'bureau_debt_moderate'})",frozenset({'previous_deep'}),0.09729547655471502,0.3972912660874935,0.053324163871384264,0.5480641624834113,1.3795021669636045,1.0,0.0146695208063755,1.3336157124082544,0.30475178238853756,0.12084451851757613,0.25015880459732154,0.3411417416131986,fpgrowth,Portfolio-wide,356255,18997,"{bureau_debt_moderate, previous_outcome_mixed} -> {previous_deep}","{bureau_debt_moderate, previous_outcome_mixed} -> {previous_deep}"
frozenset({'repayment_serious_late'}),frozenset({'previous_deep'}),0.06011424401061038,0.3972912660874935,0.03180306241315911,0.5290437056406425,1.3316268209232012,1.0,0.007920198300291191,1.2797551304253658,0.2649671569443155,0.07472481087961588,0.21860051487535792,0.3045467226423466,fpgrowth,Portfolio-wide,356255,11330,{repayment_serious_late} -> {previous_deep},{repayment_serious_late} -> {previous_deep}
frozenset({'credit_large'}),frozenset({'leverage_over_6x'}),0.3220389889264712,0.16586995270241822,0.13222270564623653,0.4105798061501987,2.47531152846475,1.0,0.07880611378466817,1.4151704607360949,0.8791220091197108,0.3717397308921595,0.2933713444811064,0.6038633140275125,fpgrowth,Portfolio-wide,356255,47105,{credit_large} -> {leverage_over_6x},{credit_large} -> {leverage_over_6x}
frozenset({'leverage_over_6x'}),frozenset({'credit_large'}),0.16586995270241822,0.3220389889264712,0.13222270564623653,0.7971468219048262,2.47531152846475,1.0,0.07880611378466817,3.342126642726031,0.7145294047262156,0.3717397308921595,0.700789315636363,0.6038633140275125,fpgrowth,Portfolio-wide,356255,47105,{leverage_over_6x} -> {credit_large},{leverage_over_6x} -> {credit_large}
frozenset({'burden_20_to_35pct'}),frozenset({'leverage_over_6x'}),0.2896268122552666,0.16586995270241822,0.10961530364486112,0.3784708425000727,2.281732383315227,1.0,0.06157491799472789,1.342061007488099,0.7907625437173816,0.3169158104883868,0.2548773905057608,0.5196608595496369,fpgrowth,Portfolio-wide,356255,39051,{burden_20_to_35pct} -> {leverage_over_6x},{burden_20_to_35pct} -> {leverage_over_6x}
frozenset({'leverage_over_6x'}),frozenset({'burden_20_to_35pct'}),0.16586995270241822,0.2896268122552666,0.10961530364486112,0.6608508765992012,2.2817323833152265,1.0,0.06157491799472789,2.0945747422888967,0.6734399638876061,0.3169158104883868,0.5225761201974458,0.5196608595496369,fpgrowth,Portfolio-wide,356255,39051,{leverage_over_6x} -> {burden_20_to_35pct},{leverage_over_6x} -> {burden_20_to_35pct}
frozenset({'leverage_over_6x'}),frozenset({'income_q1'}),0.16586995270241822,0.320088139113837,0.08330549746670222,0.5022338049143708,1.5690484699145788,1.0,0.030212492971285018,1.365926146851334,0.4347895870543123,0.20689174398906915,0.26789599693574145,0.38124590020345184,fpgrowth,Portfolio-wide,356255,29678,{leverage_over_6x} -> {income_q1},{leverage_over_6x} -> {income_q1}
"frozenset({'credit_large', 'card_history_not_observed'})",frozenset({'leverage_over_6x'}),0.22191407839889968,0.16586995270241822,0.0951425243154482,0.42873586480811554,2.5847711283628105,1.0,0.058333646627421985,1.4601477598753896,0.7879830925805766,0.3251163013764328,0.31513780489904597,0.5011664838154163,fpgrowth,Portfolio-wide,356255,33895,"{card_history_not_observed, credit_large} -> {leverage_over_6x}","{card_history_not_observed, credit_large} -> {leverage_over_6x}"
"frozenset({'leverage_over_6x', 'card_history_not_observed'})",frozenset({'credit_large'}),0.12037445088489986,0.3220389889264712,0.0951425243154482,0.79038802350527,2.4543240125677253,1.0,0.056377257859895884,3.2343619978726457,0.6736455469680448,0.2739720491120865,0.6908200131408496,0.542912964405867,fpgrowth,Portfolio-wide,356255,33895,"{card_history_not_observed, leverage_over_6x} -> {credit_large}","{card_history_not_observed, leverage_over_6x} -> {credit_large}"
"frozenset({'burden_20_to_35pct', 'leverage_over_6x'})",frozenset({'credit_large'}),0.10961530364486112,0.3220389889264712,0.08884647233021291,0.8105298199790019,2.516868602404115,1.0,0.0535460707735537,3.578193734752315,0.6768769608499507,0.2591728282853096,0.7205293860173783,0.5432085680328731,fpgrowth,Portfolio-wide,356255,31652,"{burden_20_to_35pct, leverage_over_6x} -> {credit_large}","{burden_20_to_35pct, leverage_over_6x} -> {credit_large}"
"frozenset({'burden_20_to_35pct', 'credit_large'})",frozenset({'leverage_over_6x'}),0.13865068560441257,0.16586995270241822,0.08884647233021291,0.6407936025913554,3.8632289462394795,1.0,0.06584848966685114,2.3221469698621457,0.8604513437079322,0.4119476800937073,0.5693640355333044,0.5882164723171357,fpgrowth,Portfolio-wide,356255,31652,"{burden_20_to_35pct, credit_large} -> {leverage_over_6x}","{burden_20_to_35pct, credit_large} -> {leverage_over_6x}"
"frozenset({'credit_large', 'leverage_over_6x'})",frozenset({'burden_20_to_35pct'}),0.13222270564623653,0.2896268122552666,0.08884647233021291,0.6719456533276723,2.320039529818958,1.0,0.05055123158612698,2.1654131242293198,0.6556669148778507,0.26680378306387714,0.5381943570902182,0.48935377858327866,fpgrowth,Portfolio-wide,356255,31652,"{credit_large, leverage_over_6x} -> {burden_20_to_35pct}","{credit_large, leverage_over_6x} -> {burden_20_to_35pct}"
"frozenset({'burden_20_to_35pct', 'card_history_not_observed'})",frozenset({'leverage_over_6x'}),0.2103352935397398,0.16586995270241822,0.07852240670306382,0.3733201660149734,2.250679884648757,1.0,0.04363410151197793,1.331030618926078,0.7037034942082558,0.26377874796088674,0.24870248228636926,0.4233587901082787,fpgrowth,Portfolio-wide,356255,27974,"{burden_20_to_35pct, card_history_not_observed} -> {leverage_over_6x}","{burden_20_to_35pct, card_history_not_observed} -> {leverage_over_6x}"
"frozenset({'leverage_over_6x', 'card_history_not_observed'})",frozenset({'burden_20_to_35pct'}),0.12037445088489986,0.2896268122552666,0.07852240670306382,0.652317880794702,2.252270346502908,1.0,0.04365873821629212,2.0431685971324716,0.632091197849901,0.2368851140222371,0.5105641299482229,0.46171684349966635,fpgrowth,Portfolio-wide,356255,27974,"{card_history_not_observed, leverage_over_6x} -> {burden_20_to_35pct}","{card_history_not_observed, leverage_over_6x} -> {burden_20_to_35pct}"
"frozenset({'credit_large', 'previous_approval_high'})",frozenset({'leverage_over_6x'}),0.17516947130566587,0.16586995270241822,0.07730979214326816,0.44134284111850014,2.66077631257482,1.0,0.04825444022288976,1.4930982876288783,0.7567249434949641,0.2931403331382045,0.3302517267044392,0.45371481052743523,fpgrowth,Portfolio-wide,356255,27542,"{credit_large, previous_approval_high} -> {leverage_over_6x}","{credit_large, previous_approval_high} -> {leverage_over_6x}"
"frozenset({'leverage_over_6x', 'previous_approval_high'})",frozenset({'credit_large'}),0.09784283729351168,0.3220389889264712,0.07730979214326816,0.7901425825515678,2.453561865864556,1.0,0.04580058374756844,3.230579215719752,0.6566807811365889,0.22567455732815483,0.6904579850157903,0.5151030184914592,fpgrowth,Portfolio-wide,356255,27542,"{leverage_over_6x, previous_approval_high} -> {credit_large}","{leverage_over_6x, previous_approval_high} -> {credit_large}"
"frozenset({'burden_20_to_35pct', 'previous_approval_high'})",frozenset({'leverage_over_6x'}),0.1611682643050624,0.16586995270241822,0.06422366001880675,0.39848825260811255,2.402413735072482,1.0,0.03749068764139521,1.3867227878995065,0.6959106799310353,0.24436873190998515,0.27887533923437013,0.3928405522161933,fpgrowth,Portfolio-wide,356255,22880,"{burden_20_to_35pct, previous_approval_high} -> {leverage_over_6x}","{burden_20_to_35pct, previous_approval_high} -> {leverage_over_6x}"
"frozenset({'leverage_over_6x', 'previous_approval_high'})",frozenset({'burden_20_to_35pct'}),0.09784283729351168,0.2896268122552666,0.06422366001880675,0.6563961327710359,2.266351404622415,1.0,0.035885750951476246,2.067419070319627,0.6193623266734136,0.19868354782125425,0.5163051292520978,0.43907119225171426,fpgrowth,Portfolio-wide,356255,22880,"{leverage_over_6x, previous_approval_high} -> {burden_20_to_35pct}","{leverage_over_6x, previous_approval_high} -> {burden_20_to_35pct}"
"frozenset({'bureau_debt_low', 'leverage_over_6x'})",frozenset({'credit_large'}),0.0886106861658082,0.3220389889264712,0.07197372668453776,0.8122465788139889,2.5221995060959626,1.0,0.043437630903620045,3.6109116243578807,0.6621985237975409,0.21251502217065188,0.723061624312717,0.5178702038481073,fpgrowth,Portfolio-wide,356255,25641,"{bureau_debt_low, leverage_over_6x} -> {credit_large}","{bureau_debt_low, leverage_over_6x} -> {credit_large}"
"frozenset({'bureau_debt_low', 'credit_large'})",frozenset({'leverage_over_6x'}),0.1698334058469355,0.16586995270241822,0.07197372668453776,0.4237901626338754,2.5549543828120775,1.0,0.043803467689415974,1.4476150756301203,0.7331101778559268,0.27290724282901385,0.30920863091680756,0.42885338362520276,fpgrowth,Portfolio-wide,356255,25641,"{bureau_debt_low, credit_large} -> {leverage_over_6x}","{bureau_debt_low, credit_large} -> {leverage_over_6x}"
"frozenset({'burden_20_to_35pct', 'bureau_debt_low'})",frozenset({'leverage_over_6x'}),0.15290452063830684,0.16586995270241822,0.05837672453719948,0.3817854717015769,2.3017156843742854,1.0,0.03301445893093759,1.3492566238995478,0.6676242398892702,0.2241829078992756,0.2588511464113812,0.3668641025332497,fpgrowth,Portfolio-wide,356255,20797,"{burden_20_to_35pct, bureau_debt_low} -> {leverage_over_6x}","{burden_20_to_35pct, bureau_debt_low} -> {leverage_over_6x}"
"frozenset({'bureau_debt_low', 'leverage_over_6x'})",frozenset({'burden_20_to_35pct'}),0.0886106861658082,0.2896268122552666,0.05837672453719948,0.6588000506842372,2.2746514576958248,1.0,0.0327126939712446,2.0819850330262506,0.6148549237718386,0.18250666947486663,0.5196891504323357,0.43017923856936,fpgrowth,Portfolio-wide,356255,20797,"{bureau_debt_low, leverage_over_6x} -> {burden_20_to_35pct}","{bureau_debt_low, leverage_over_6x} -> {burden_20_to_35pct}"
"frozenset({'credit_large', 'repayment_some_late'})",frozenset({'leverage_over_6x'}),0.14058188657001305,0.16586995270241822,0.05448344584637409,0.38755665595112115,2.336509112331054,1.0,0.031165134970189298,1.3619709568286373,0.6655795078174717,0.2162312705397427,0.2657699527392935,0.35801375747532366,fpgrowth,Portfolio-wide,356255,19410,"{credit_large, repayment_some_late} -> {leverage_over_6x}","{credit_large, repayment_some_late} -> {leverage_over_6x}"
